"(0,5)",10,4.638
"(1,0)",10,6.257
"(1,1)",10,7.515
"(1,2)",10,5.06
"(1,3)",10,3.635
"(1,4)",10,5.499
"(1,5)",10,4.628
"(2,0)",10,5.02
"(2,1)",10,6.257
"(2,2)",10,3.838
"(2,3)",10,2.881
"(2,4)",10,4.627
"(2,5)",10,3.862
"(3,0)",10,-0.166
"(3,1)",10,0.204
"(3,2)",10,0.725
"(3,3)",10,1.351
"(3,4)",10,2.036
"(3,5)",10,2.994
"(4,0)",10,-0.338
"(4,1)",10,-0.166
"(4,2)",10,0.204
"(4,3)",10,0.653
"(4,4)",10,0.154
"(4,5)",10,2.036
"(5,0)",10,-0.382
"(5,1)",10,-0.382
"(5,2)",10,-0.382
"(5,3)",10,-0.382
"(5,4)",10,-0.356
"(5,5)",10,-0.382
"(0,0)",11,9.744
"(0,1)",11,11.361
"(0,2)",11,9.613
"(0,3)",11,5.058
"(0,4)",11,7.157
"(0,5)",11,5.167
"(1,0)",11,7.151
"(1,1)",11,8.409
"(1,2)",11,5.954
"(1,3)",11,4.164
"(1,4)",11,6.028
"(1,5)",11,5.157
"(2,0)",11,5.91
"(2,1)",11,7.151
"(2,2)",11,4.728
"(2,3)",11,3.409
"(2,4)",11,5.156
"(2,5)",11,4.39
"(3,0)",11,0.072
"(3,1)",11,0.574
"(3,2)",11,1.174
"(3,3)",11,1.84
"(3,4)",11,2.548
"(3,5)",11,3.517
"(4,0)",11,-0.238
"(4,1)",11,0.072
"(4,2)",11,0.574
"(4,3)",11,1.11
"(4,4)",11,0.643
"(4,5)",11,2.548
"(5,0)",11,-0.383
"(5,1)",11,-0.418
"(5,2)",11,-0.418
"(5,3)",11,-0.398
"(5,4)",11,0.006
"(5,5)",11,-0.398
"(0,0)",12,10.631
"(0,1)",12,12.247
"(0,2)",12,10.499
"(0,3)",12,5.582
"(0,4)",12,7.681
"(0,5)",12,5.691
"(1,0)",12,8.036
"(1,1)",12,9.295
"(1,2)",12,6.839
"(1,3)",12,4.687
"(1,4)",12,6.551
"(1,5)",12,5.68
"(2,0)",12,6.793
"(2,1)",12,8.036
"(2,2)",12,5.611
"(2,3)",12,3.933
"(2,4)",12,5.679
"(2,5)",12,4.913
"(3,0)",12,0.398
"(3,1)",12,1.003
"(3,2)",12,1.65
"(3,3)",12,2.342
"(3,4)",12,3.061
"(3,5)",12,4.038
"(4,0)",12,-0.03
"(4,1)",12,0.398
"(4,2)",12,1.003
"(4,3)",12,1.591
"(4,4)",12,1.145
"(4,5)",12,3.061
"(5,0)",12,-0.308
"(5,1)",12,-0.426
"(5,2)",12,-0.438
"(5,3)",12,-0.113
"(5,4)",12,0.391
"(5,5)",12,-0.113
"(0,0)",13,11.508
"(0,1)",13,13.125
"(0,2)",13,11.376
"(0,3)",13,6.1
"(0,4)",13,8.199
"(0,5)",13,6.209
"(1,0)",13,8.913
"(1,1)",13,10.173
"(1,2)",13,7.716
"(1,3)",13,5.433
"(1,4)",13,7.07
"(1,5)",13,6.199
"(2,0)",13,7.67
"(2,1)",13,8.913
"(2,2)",13,6.487
"(2,3)",13,4.451
"(2,4)",13,6.197
"(2,5)",13,5.432
"(3,0)",13,0.791
"(3,1)",13,1.465
"(3,2)",13,2.142
"(3,3)",13,2.848
"(3,4)",13,3.574
"(3,5)",13,4.554
"(4,0)",13,0.269
"(4,1)",13,0.791
"(4,2)",13,1.465
"(4,3)",13,2.086
"(4,4)",13,1.651
"(4,5)",13,3.574
"(5,0)",13,-0.136
"(5,1)",13,-0.368
"(5,2)",13,-0.216
"(5,3)",13,0.247
"(5,4)",13,0.845
"(5,5)",13,0.247
"(0,0)",14,12.377
"(0,1)",14,13.994
"(0,2)",14,12.245
"(0,3)",14,6.636
"(0,4)",14,8.712
"(0,5)",14,6.722
"(1,0)",14,9.781
"(1,1)",14,11.041
"(1,2)",14,8.584
"(1,3)",14,6.253
"(1,4)",14,7.605
"(1,5)",14,6.712
"(2,0)",14,8.538
"(2,1)",14,9.781
"(2,2)",14,7.356
"(2,3)",14,5.144
"(2,4)",14,6.71
"(2,5)",14,5.945
"(3,0)",14,1.226
"(3,1)",14,1.946
"(3,2)",14,2.64
"(3,3)",14,3.355
"(3,4)",14,4.084
"(3,5)",14,5.067
"(4,0)",14,0.64
"(4,1)",14,1.226
"(4,2)",14,1.946
"(4,3)",14,2.586
"(4,4)",14,2.158
"(4,5)",14,4.084
"(5,0)",14,0.123
"(5,1)",14,-0.221
"(5,2)",14,0.112
"(5,3)",14,0.678
"(5,4)",14,1.317
"(5,5)",14,0.678
"(0,0)",15,13.237
"(0,1)",15,14.854
"(0,2)",15,13.105
"(0,3)",15,7.176
"(0,4)",15,9.223
"(0,5)",15,7.23
"(1,0)",15,10.641
"(1,1)",15,11.901
"(1,2)",15,9.444
"(1,3)",15,7.075
"(1,4)",15,8.144
"(1,5)",15,7.237
"(2,0)",15,9.397
"(2,1)",15,10.641
"(2,2)",15,8.215
"(2,3)",15,5.931
"(2,4)",15,7.236
"(2,5)",15,6.453
"(3,0)",15,1.686
"(3,1)",15,2.436
"(3,2)",15,3.14
"(3,3)",15,3.859
"(3,4)",15,4.591
"(3,5)",15,5.574
"(4,0)",15,1.057
"(4,1)",15,1.686
"(4,2)",15,2.436
"(4,3)",15,3.087
"(4,4)",15,2.662
"(4,5)",15,4.591
"(5,0)",15,0.457
"(5,1)",15,0.014
"(5,2)",15,0.519
"(5,3)",15,1.137
"(5,4)",15,1.803
"(5,5)",15,1.137
"(0,0)",16,14.088
"(0,1)",16,15.705
"(0,2)",16,13.957
"(0,3)",16,7.715
"(0,4)",16,9.731
"(0,5)",16,7.737
"(1,0)",16,11.493
"(1,1)",16,12.753
"(1,2)",16,10.296
"(1,3)",16,7.891
"(1,4)",16,8.681
"(1,5)",16,7.764
"(2,0)",16,10.249
"(2,1)",16,11.493
"(2,2)",16,9.067
"(2,3)",16,6.738
"(2,4)",16,7.765
"(2,5)",16,6.97
"(3,0)",16,2.161
"(3,1)",16,2.929
"(3,2)",16,3.638
"(3,3)",16,4.36
"(3,4)",16,5.093
"(3,5)",16,6.077
"(4,0)",16,1.505
"(4,1)",16,2.161
"(4,2)",16,2.929
"(4,3)",16,3.585
"(4,4)",16,3.163
"(4,5)",16,5.093
"(5,0)",16,0.844
"(5,1)",16,0.374
"(5,2)",16,0.963
"(5,3)",16,1.613
"(5,4)",16,2.293
"(5,5)",16,1.613
"(0,0)",17,14.931
"(0,1)",17,16.548
"(0,2)",17,14.799
"(0,3)",17,8.252
"(0,4)",17,10.236
"(0,5)",17,8.241
"(1,0)",17,12.336
"(1,1)",17,13.596
"(1,2)",17,11.139
"(1,3)",17,8.699
"(1,4)",17,9.216
"(1,5)",17,8.291
"(2,0)",17,11.091
"(2,1)",17,12.336
"(2,2)",17,9.909
"(2,3)",17,7.544
"(2,4)",17,8.294
"(2,5)",17,7.489
"(3,0)",17,2.643
"(3,1)",17,3.421
"(3,2)",17,4.133
"(3,3)",17,4.857
"(3,4)",17,5.59
"(3,5)",17,6.586
"(4,0)",17,1.97
"(4,1)",17,2.643
"(4,2)",17,3.421
"(4,3)",17,4.081
"(4,4)",17,3.66
"(4,5)",17,5.59
"(5,0)",17,1.272
"(5,1)",17,0.797
"(5,2)",17,1.428
"(5,3)",17,2.096
"(5,4)",17,2.784
"(5,5)",17,2.096
"(0,0)",18,15.766
"(0,1)",18,17.383
"(0,2)",18,15.634
"(0,3)",18,8.785
"(0,4)",18,10.74
"(0,5)",18,8.744
"(1,0)",18,13.17
"(1,1)",18,14.43
"(1,2)",18,11.973
"(1,3)",18,9.5
"(1,4)",18,9.749
"(1,5)",18,8.817
"(2,0)",18,11.926
"(2,1)",18,13.17
"(2,2)",18,10.744
"(2,3)",18,8.343
"(2,4)",18,8.822
"(2,5)",18,8.01
"(3,0)",18,3.126
"(3,1)",18,3.911
"(3,2)",18,4.625
"(3,3)",18,5.349
"(3,4)",18,6.092
"(3,5)",18,7.097
"(4,0)",18,2.443
"(4,1)",18,3.126
"(4,2)",18,3.911
"(4,3)",18,4.573
"(4,4)",18,4.152
"(4,5)",18,6.092
"(5,0)",18,1.725
"(5,1)",18,1.249
"(5,2)",18,1.903
"(5,3)",18,2.58
"(5,4)",18,3.273
"(5,5)",18,2.58
"(0,0)",19,16.592
"(0,1)",19,18.209
"(0,2)",19,16.46
"(0,3)",19,9.316
"(0,4)",19,11.241
"(0,5)",19,9.245
"(1,0)",19,13.996
"(1,1)",19,15.256
"(1,2)",19,12.799
"(1,3)",19,10.293
"(1,4)",19,10.279
"(1,5)",19,9.34
"(2,0)",19,12.752
"(2,1)",19,13.996
"(2,2)",19,11.57
"(2,3)",19,9.136
"(2,4)",19,9.348
"(2,5)",19,8.529
"(3,0)",19,3.609
